TRACK_ID,caption
track_1152647,"A passionate rock song features a distorted electric guitar and a driving bass guitar over punchy drums, creating an energetic atmosphere that could be described as 'rock, energetic, passionate'. Keywords: rock, energetic, passionate, distorted."
track_1152638,"A lively rock piece with drums, guitar, and bass that creates an energetic atmosphere. Keywords: rock, drums, guitar, bass."
track_1152648,"A dark and heavy instrumental rock piece with drums, guitar, and bass that creates an aggressive atmosphere. Keywords: rock, heavy, instrumental, aggressive."
track_1153107,"A melodic instrumental piece with a fast tempo and an electronic sound is played. Keywords: electronic, fast tempo, melodic, instrumental."
track_1153509,"A soothing instrumental piece featuring a harp with a melody over an upright bass and atmospheric strings. Keywords: classical, calming, serene, peaceful."
track_1153112,"The low quality recording features an emotional synth pad playing over quiet snare rolls and soft kick hits. It sounds passionate and emotional. || synths, pad, quiet, roll"
track_1153707,"Melancholic piano music with rain sounds in the background. || rain, piano, melancholy, background"
track_1153922,"A melodic instrumental piece with acoustic guitar and drums, conveying a happy and inspiring mood. Keywords: uplifting, joyful, positive, ambient."
track_1153923,"The low quality recording features an instrumental cover of a pop song that consists of acoustic rhythm guitar, shimmering bells melody, groovy bass, simple percussion and some claps. It sounds happy, fun and joyful. Keywords: acoustic guitar, bells, bass, percussion, cl"
track_1153924,"A joyful instrumental piece with a catchy melody featuring piano, guitar, drums, and bassline. Keywords: happy, fun, uplifting, positive."
track_1153990,"A joyful and uplifting pop-rock song features a passionate male vocalist singing over shimmering drums, electric guitar riffs, and a groovy bassline. The overall feel is both energetic and inspiring. Keywords: Pop, Rock, Male vocals, Emotional."
track_1153942,"A sweeping, cinematic orchestral piece with lush strings, bold brass, and percussion evoking an epic mood. Keywords: orchestral, cinematic, epic, lush, brass, percussion."
track_1154279,"A fast and loud electronic techno track with heavy drums and synthesizers, creating an energetic and melodic atmosphere. Keywords: electronic, techno, loud, fast."
track_1154248,"A slow electronic piece with drums and synthesizers creates a relaxing atmosphere, featuring bass and piano. Keywords: ambient, chillout, electronic, relaxed."
track_1154281,"A soothing instrumental piece with gentle piano and ambient synthesizer tones, creating a calming and relaxing atmosphere. Keywords: soft, melodic, tranquil, peaceful."
track_1154280,"A soothing ambient track with gentle bird chirps and synth pad chords plays in the background, creating an atmosphere of tranquility. Keywords: ambient, soft, nature, calming."
track_1154295,"The low quality recording features an ambient song that consists of a wide synth pad, mellow synth keys chords and a filtered echoing female vocal singing over it. It sounds calming, relaxing and hypnotic - like something you would listen to while meditating. || ambient, calming,"
track_1154293,"The ambient song features a synth pad playing softly in the background with gentle reverb effects, creating a calming and relaxing atmosphere. Keywords: ambient, soft, reverb, calming."
track_1154297,"The low-quality recording features an ambient synth pad and wide natural sounds including crickets chirping and birds singing, creating a relaxing atmosphere. Keywords: ambient, synth pad, natural sounds, relaxation."
track_1154298,"The low quality recording features atmospheric synth pad, water flowing sounds and birds chirping in the background. It sounds calming, relaxing and like something you would listen to while meditating. || atmospheric, calming, relaxing, meditation"
track_1154331,"A dynamic electronic piece with synthesizers and drums builds up to a euphoric feeling, accompanied by bass and percussion. Keywords: energetic, uplifting, danceable, electric."
track_1154333,"A pulsating electronic dance track plays, filled with synthesizers and synth drums, creating an immersive EDM atmosphere. Keywords: electronic dance music, synthesizer, synth drums, EDM."
track_1154338,"A pulsating, dreamy synth track with ethereal melodies and repetitive drums. || dreamy, pulsating, repetitive, ethereal"
track_1154334,"The low quality recording features repetitive synth keys played over punchy kick and snare hits, shimmering cymbals, groovy bass, repetitive synth bass and wide electric guitar chords. It sounds energetic, hypnotic and addictive. | energetic, hypnotic, addictive, repetitive"
track_1154345,"A pulsating electronic dance track with heavy drum beats, synth leads, and repetitive arpeggiated chords. | electronic, dance, pulsing, repetitive"
track_1154344,"A hypnotic, spacey electronic piece with ethereal synths and pulsating drums. Keywords: ambient, chillout, trance, dreamy."
track_1154516,"A vibrant orchestra performs an uplifting symphony featuring a melodic violin, resonant brass, and percussive timpani. || orchestral, uplifting, symphony, violin"
track_1154511,"A calming instrumental with soothing synthesizers and gentle waves sound effects. Keywords: ambient, relaxing, meditation, nature."
track_1154517,"A tense orchestral piece featuring aggressive strings, driving drums, and intense brass builds up to a climactic moment. || tension, action, epic, powerful"
track_1154518,"A strings orchestra playing a slow, emotional piece featuring a poignant violin melody and lush harmonies, evoking a sense of drama and hopefulness. Keywords: strings, orchestra, violin, hopefulness."
track_1154519,"The low quality recording features an intense percussive section played over a groovy bass and suspenseful strings melody. It sounds cinematic, epic and suspenseful. || cinematic, epic, suspenseful, percussion"
track_1154968,"A heartfelt female vocalist sings this emotional melody with a blend of traditional and modern instruments creating a unique soundscape. Keywords: emotional, melodic, traditional, modern."
track_1154997,"A pulsating electronic dance track with heavy synth beats and a synth keyboard melody. | electronic, dance, techno, synth"
track_1154994,"A passionate female vocalist sings this emotional melody. Keywords: passionate, female vocals, emotional, melodic."
track_1155054,"A aggressive male vocalist sings this dark metal song. The tempo is medium fast with distorted electric guitar feedback, heavy bass line, loud rock drumming and synthesiser arrangements. The song is violent, aggressive, sinister, scary, spine-chilling and horror-like. Keywords: dark"
track_1155000,"A deep, reverb-heavy electronic piece with a spacey, dream-like quality. Keywords: ambient, chillout, electronic, reverb."
track_1155055,"A heavy distorted electric guitar leads with aggressive riffs and a bass guitar in the background while a loud and fast-paced rock acoustic drum beat provides the rhythmic foundation for this hard-hitting instrumental piece. Keywords: heavy distortion, aggressive riffs, bass guitar, rock acoustic drums"
track_1155056,"A male vocalist sings this heavy metal song with a distorted electric guitar riff and hard hitting drums. The song is medium tempo with a grunge feel and has a poor audio quality. Keywords: Heavy Metal, Male Vocals, Distorted Electric Guitar, Hard Hitting Drums"
track_1155058,"A passionate male vocalist sings this spirited Rock song. The tempo is medium with vigorous electric guitar lead, groovy bass lines, and loud drumming rhythm. The song is youthful, spirited, enthusiastic, passionate, and melodic. Keywords: Rock, Male vocals, Passionate"
track_1155057,"A male vocalist sings this spirited Rock song. The tempo is fast with vigorous electric guitar lead, distorted bass lines, hard hitting drums and synthesiser arrangements. The song is youthful, aggressive, loud, boomy, vital, enthusiastic, and high-powered. Keywords: Rock,"
track_1155060,"A male vocalist sings this spirited Rock song. The tempo is medium with vigorous drumming, groovy bass lines and distorted guitar playing. The song is youthful, passionate, aggressive, energetic and has a bad audio quality. Keywords: Rock, Male vocals, Medium tempo, Ag"
track_1155059,"Remember me with a fervent male vocal singing over aggressive electric guitar riffs and distorted bass guitar lines. The rhythm is provided by a loud and fast-paced rock acoustic drum beat. Keywords: Rock, Heavy Metal, Male Vocals, Aggressive."
track_1155156,"A soothing instrumental piece featuring gentle strings and a melodic piano line, creating a calming soundscape perfect for meditation. Keywords: soothing, instrumental, gentle, peaceful."
track_1155061,"A loud, energetic rock song featuring drums, guitar, and vocals. Keywords: rock, loud, energetic, drums, guitar, vocals."
track_1155157,"The passionate melody of a solo piano playing a classical piece fills the room with emotion. || classical, emotional, melodic, solo"
track_1155158,"A gentle melody played on the piano accompanied by synth strings in a soothing instrumental ballad. Keywords: soft, calming, melodic, soothing."
track_1155551,"A melodic rock piece with drums, guitar, and piano playing together. Key words: rock, drums, guitar, piano."
track_1155160,"A slow electronic piece with dark synthesizers and drums playing a quiet, ambient melody. Keywords: slow, electronic, dark, ambient."
track_1155559,"A lively rock song features an electric guitar strumming chords, a bassline grooving alongside, and punchy drums driving the rhythm forward. The overall feel is energetic and upbeat, perfect for a road trip or a high-spirited gathering. Keywords: rock, electric"
track_1155891,"A guitarist performs a poignant instrumental piece with fingerpicked guitar and percussive bass line over ambient reverb. Keywords: emotional, soulful, melodic, atmospheric."
track_1155892,"A shimmering, epic orchestral piece with cinematic strings, brass, and percussion builds up tension before descending into a triumphant finale. Keywords: shimmering, epic, cinematic, triumphant."
track_1155893,"A melancholic instrumental piece with a grand piano melody, sustained strings, mellow synth brass, punchy kick and snare hits, tinny hi hats, and reverberant percussive elements. | Melancholy, grand piano, strings, synth brass"
track_1155894,"A full orchestra plays an epic, cinematic waltz with sweeping strings, driving drums, and shimmering cymbals. Keywords: orchestra, waltz, cinematic, epic."
track_1155895,"A grand orchestral piece playing a triumphant and glorious tune, evoking feelings of victory and honor. Keywords: triumph, glory, orchestral, victorious."
track_1155896,"A full orchestra plays an epic march with driving strings, shimmering cymbals, and a wide brass melody. || epic, march, orchestral, dynamic"
track_1155898,"A fast-paced electronic rock piece with drums, guitar, and synthesizer, conveying an energetic and epic mood. Keywords: energetic, epic, rock, electronic."
track_1155900,"A thrilling, orchestral piece with an epic mood featuring drums, cymbals, and timpani. Keywords: action, adventure, dynamic, powerful."
track_1156018,"A soothing instrumental piece with gentle violin and acoustic guitar arpeggios, accompanied by faint steel pan melodies and subtle percussion, invoking feelings of tranquility and reflection. Keywords: calming, peaceful, serene, meditative."
track_1156024,"A poignant instrumental piece featuring a solemn flute harmony and acoustic guitar accompaniment, evoking a sense of longing and hopefulness. Keywords: poignant, melancholic, heartfelt, uplifting."
track_1156025,"A majestic orchestral piece with cinematic strings, driving drums, and shimmering cymbals creates an epic atmosphere. Keywords: orchestral, cinematic, epic, majestic."
track_1156041,"A poignant melody played on the piano accompanied by strings creating a heart-touching symphony, evoking feelings of hope and emotional depth. | piano, strings, hope, emotional"
track_1156042,"A shimmering and pulsating electronic piece with ethereal synths, driving drums, and a wide string melody creates an immersive soundscape suitable for a sci-fi movie soundtrack. Keywords: ambient, atmospheric, futuristic, sci-fi."
track_1156088,"A haunting melody played on a bell-like instrument with reverb effect. Keywords: eerie, spooky, mysterious, supernatural."
track_1156086,"The song is an instrumental with an emotional melody played on the piano and guitar, complemented by wooden percussion and repetitive, syncopated acoustic drum pattern. The genre is likely to be classified under jazz or experimental. Keywords: emotional, melodic, rhythmic, complex."
track_1156122,"A groovy electronic piece with drums and synthesizers, creating a chill and deep atmosphere suitable for summer. Keywords: chill, deep, electronic, summer."
track_1156091,"A soft, slow piece of ambient electronic music with a relaxing, meditative mood. Keywords: ambient, electronic, slow, relaxing."
track_1156318,"A passionate female vocalist sings this emotional melody. Keywords: passionate, female vocals, emotional, melodic."
track_1156317,"A passionate female vocalist sings this emotional cover of a rock song. Keywords: passionate, female vocals, rock song, cover."
track_1156320,"A soft female voice sings this emotional melody over a wide synth pad chord progression and a simple bassline. The drums play a slow rock beat with a snare on every alternate count. The song has a sad but hopeful feeling. Keywords: soft, emotional, synth pad,"
track_1156319,"A female vocalist sings this poignant melody. The song is slow tempo with a beautiful piano accompaniment and strong bass line. The song is emotional and sentimental. The song has poor audio quality with ambient noise. Keywords: soft, emotional, sentimental, noisy."
track_1156321,"A poignant ballad featuring a haunting violin melody over lush piano chords and percussion. | violin, piano, percussion, ballad"
track_1156573,"A fast-paced electronic dance track with loud beats and synthesizers, creating an energetic and vibrant atmosphere suitable for a nightclub or DJ setlist. Keywords: electronic dance, fast-paced, loud beats, synthesizers."
track_1156575,"A soothing instrumental piece with gentle synthesizers and ambient drums creates a relaxing soundscape reminiscent of outer space. Keywords: calming, ethereal, meditative, spacey."
track_1156574,"A repetitive electronic melody plays, accompanied by a groovy bassline and a digital drum beat featuring lots of snare rolls. The atmosphere is energetic and danceable, typical for Techno DJ sets. Keywords: repetitive melody, groovy bassline, digital drum beats, Techn"
track_1156578,"A fast and loud electronic rock piece with synthesizers and drums, producing an energetic and epic mood. Keywords: electric guitar, synthesizer, drums, rock."
track_1156576,"A synth plays arpeggiated chords accompanied by a clean-toned electric guitar melody and a reverberant 808 bass, creating an emotional, nostalgic feeling reminiscent of a video game soundtrack. Keywords: emotional, nostalgic, video game soundtrack, synth."
track_1156579,"The low quality recording features aggressive electric guitar chords played over shimmering cymbals and distorted bass guitar. It sounds energetic, aggressive and manic. || aggressive, energetic, manic, distorted"
track_1157280,"The low quality recording features a synth pad playing in the left channel of the stereo image and a synth bell in the right channel. It sounds suspenseful and intense, like something you would hear in movies. SFX, movie soundtrack."
track_1157283,"A fast-paced rock piece with drums and electric guitar featuring synthesizers and bass, leaning towards the alternative or pop genre, includes a synthesizer solo. Keywords: rock, drums, electric guitar, synthesizer, bass."
track_1157281,"A melodic electronic piece with synth beats and drums, creating an ambient soundscape suitable for a science fiction video game soundtrack. Keywords: electronic, ambient, sci-fi, video game."
track_1157285,"A fast and energetic electronic techno dance track with loud beats and synthesizers, creating an immersive atmosphere suitable for a nightclub or festival. Keywords: electronic, techno, dance, high energy."
track_1157284,"A slow electronic piece with a guitar and synthesizer creates a relaxing soundscape, including drums, bass, piano, and electric guitar. Keywords: slow, electronic, ambient, relaxing."
track_1157302,"The passionate melody of a grand piano weaves through the harmonious backdrop of an orchestra. || Orchestral, Grand Piano, Passionate, Melody"
track_1157349,"A symphony orchestra plays an uplifting and epic piece featuring lush strings, shimmering cymbals, and a wide brass section. Keywords: symphony, orchestra, uplifting, epic."
track_1157350,"The low quality recording features a classical song that consists of a wide strings melody, shimmering cymbals and mellow brass melodies playing over it. It sounds epic, powerful and passionate. The recording is noisy and in mono. Keywords: epic, powerful, passionate, noisy"
track_1157351,"A sweeping orchestral piece with a grandiose feel, featuring a wide strings section, soaring horns, and a mellow harp melody. | Orchestral, Grandiose, Majestic, Serene"
track_1157353,"A full orchestra plays a solemn march with drums, cymbals, and trumpets creating an epic atmosphere suitable for a war scene in a movie soundtrack. Keywords: solemn, march, drums, cymbals, trumpets."
track_1157352,"A classical orchestra performs an uplifting piece with lush strings and brass sections playing a grand melody, accompanied by timpani drum rolls and a glockenspiel providing shimmering accents. The overall atmosphere is cinematic, suitable for a movie soundtrack during a grand scene. Keywords: orchest"
track_1157355,"A soaring, emotional ballad featuring lush strings, piano, and drums. Love, Heartbreak, Melancholy, Soulful."
track_1157354,"The low quality recording features an emotional classical song that consists of a mellow piano melody and sustained strings melody playing together. It sounds passionate, emotional, poignant, and heart-touching. || emotional, classical, passionate, poignant"
track_1157356,"A poignant instrumental piece featuring a solemn piano melody and sustained strings evokes feelings of sadness but also hopefulness, suitable for a soundtrack during a reflective scene in a drama movie/TV show. Keywords: poignant, emotional depth, contemplative, heart-wrenching."
track_1157357,"A poignant instrumental piece featuring a piano and strings playing a slow melody with a feeling of resolution. Keywords: emotional, melodic, cinematic, sad."
track_1157371,"A haunting melody weaves through the darkness of the night || spooky, eerie, suspenseful, mysterious"
track_1157372,"A synthetic keyboard plays a futuristic tune with a danceable beat, conveying an emotional vibe of innovation and excitement. Keywords: synthetic keyboard, futuristic tune, danceable beat, emotional vibe."
track_1157603,"Melancholic piano piece with a sense of longing. || piano, emotional, introspective, melancholy"
track_1157548,"A captivating piano melody weaves through the soundscape, evoking emotions and transporting listeners to another world. Keywords: emotional, melodic, piano, airy."
track_1157701,"A beautiful, arpeggiated harp melody weaves through a rich, full acoustic environment. Keywords: harp, melody, acoustic, rich."
track_1158007,"The low quality recording features an electro song that consists of a repetitive synth key melody played over punchy kick and snare hits, shimmering cymbals and groovy bass. It sounds energetic and addictive. || electro, synth, punchy, groovy"
track_1158135,"A positive tune with acoustic rhythm guitar and harmonics, possibly from an instrumental folk or pop genre, includes drums and bass. Keywords: positive, folk, pop, acoustic."
track_1158020,"A joyful acoustic instrumental piece with a fast tempo and a ukulele playing the main melody accompanied by an electric guitar, a bass guitar, and a simple drum beat. Keywords: uplifting, happy, positive, joyful."
track_1158136,"A creepy electronic ambient with eerie drones, weird sound effects, and synthesizer pad creates an unsettling atmosphere perfect for a horror movie soundtrack. Keywords: horror, scary, suspenseful, unnerving."
track_1158172,"A joyful and uplifting instrumental piece featuring piano, guitar, drums, bass, and saxophone. Keywords: happy, positive, inspiring, motivational."
track_1158173,"A joyful jazz piece with piano and saxophone melodies, accompanied by drums, bass, and guitar. | jazz, piano, saxophone, drums"
track_1158174,"A spirited jazz piece with piano and guitar leads to an energetic and uplifting mood. Keywords: jazz, energetic, uplifting, melodic."
track_1158195,"A melancholic instrumental piece featuring a mellow piano melody and sustained strings accompanied by subtle percussion. Keywords: sad, emotional, soft, poignant."
track_1158194,"A passionate acoustic piano piece played live with an engaging melody and soulful expression. || passion, live performance, emotional, melodic"
track_1158197,"A slow ambient electronic piece that creates a relaxing soundscape resembling space or a video game environment. Keywords: ambient, electronic, relaxing, spacey."
track_1158196,"A synthesizer plays an ambient experimental piece with weird sounds and a dark atmosphere, suitable for a film soundtrack. Keywords: ambient, experimental, weird, dark."
track_1158198,"The low quality recording features a mellow piano melody playing over sustained strings. It sounds emotional and passionate. The recording is noisy and in mono. Keywords: mellow piano, sustained strings, emotional, passionate."
track_1158199,"A dense, heavy instrumental rock piece with prominent guitar and synthesizer riffs, featuring drums and bass that create an immersive, psychedelic atmosphere. Keywords: rock, instrumental, heavy, psychedelic."
track_1158200,"A slow ambient electronic piece with a relaxing mood featuring synthesizers and piano. Keywords: slow, ambient, electronic, relaxing."
track_1158201,"A haunting, ethereal piece of new age music with a dark and dreamy soundscape. Keywords: haunting, ethereal, new age, dark."
track_1158367,"A cinematic orchestral piece plays with a sense of drama and triumph. Keywords: orchestral, cinematic, drama, triumph."
track_1158260,"A melodic instrumental piece with drums and bass that gives off an energetic feeling. Keywords: electronic, ambient, experimental, alternative."
track_1158368,"A thrilling and epic soundtrack featuring a full orchestra playing drums, trumpets, and strings creates an atmosphere of tension and anticipation. Keywords: action, adventure, epic, tension."
track_1158370,"The low quality recording features an orchestra playing percussive drums, huge toms, shimmering cymbals and wide electric guitar chords. It sounds epic, powerful and intense. || percussive drums, huge toms, shimmering cymbals, wide electric guitar"
track_1158375,"A passionate female vocalist sings this emotional melody. Keywords: passionate, female vocals, emotional, melodic."
track_1158371,"A fast-paced classical orchestral piece featuring drums, violin, cello, and piano. Energetic, passionate, epic, intense, powerful. Keywords: classical, orchestral, fast-paced, drums, violin, cello, piano, energetic, passionate, epic,"
track_1158489,"A gentle melody played on the piano accompanied by subtle strings creates a calming and emotional atmosphere. Keywords: soft, melodic, emotional, serene."
track_1158629,"A smooth jazz piece with piano and electric guitar arpeggios over a groovy double bass line. Keywords: smooth jazz, piano, electric guitar, double bass."
track_1158965,"A passionate male vocalist sings this emotional ballad. Keywords: passionate, male vocals, emotional, ballad."
track_1158898,"A groovy techno beat with a steady drum machine pattern, syncopated percussion, and a repetitive synth bassline. | techno, beat, drums, synth"
track_1158967,"A heartfelt country song featuring a gentle male vocal and acoustic guitar melody, accompanied by subtle percussion and background strings. Keywords: country, love, emotional, soft."
track_1158966,"A passionate male vocalist sings this emotional ballad. Keywords: love, romance, melancholy, heartfelt."
track_1158968,"A male vocalist sings this spirited pop rock song. The tempo is fast with vigorous drumming, keyboard harmony, electric guitar lead and synthesiser arrangements. The song is youthful, enthusiastic, passionate, energetic and has a dance groove. This song is an Electro Pop/Rock."
track_1158969,"A melancholic male vocalist sings this emotional ballad featuring a soft guitar arpeggio, sustained strings melody, and acoustic rhythm guitar. The genre is pop folk with additional instruments including drums, bass, piano, and violin. Keywords: melancholy, ballad, soft guitar"
track_1158978,"A high-energy electronic dance track with punchy beats and synthesizers plays in the background. | electronic dance, upbeat, energetic, groovy"
track_1158979,"A high-energy dance track with heavy bass and synthesizers plays in the background of a lively crowd. | dance, electronic, upbeat, vibrant"
track_1158980,"A slow electronic piece with synthesizers and drums creates a dark and relaxing soundscape, perfect for a film score. Keywords: ambient, electronic, dark, relaxing."
track_1158981,"A groovy electronic dance track with a repetitive synth melody and a '4 on the floor' kick pattern. | electronic, dance, repetitive, groovy"
track_1158983,"A digital drum plays a repeating beat with a kick on every beat and a hand clap on the second count. A synth bass plays a groovy bassline along with a repetitive melody on top. This song may be playing in a nightclub. Keywords: electronic dance music, digital"
track_1158982,"A high-energy electronic dance track with heavy beats and synthesizers, creating an immersive atmosphere suitable for nightclubs and DJ playlists. Keywords: electronic dance, heavy beats, synthesizers, immersive atmosphere."
track_1158985,"A digital drum is playing a repetitive rhythm with punchy '4 on the floor' kick pattern and shimmering hi hats along with a groovy bassline and a repetitive synth lead melody. This song may be playing in a techno club. || digital drum, punchy kick"
track_1158984,"A repetitive electronic instrumental with a groovy bassline, multiple layers of synth keys and percussion, and a fuzzy synth lead line playing over it. Synthpop/Technopop. Keywords: repetitive, electronic, instrumental, groovy, bassline, synth keys, percussion"
track_1158986,"A pulsating electronic dance track plays in the background of this audio. | electronic dance, techno beat, synth bass, vibrant colors"
track_1158987,"A fast techno dance instrumental with loud beats and synthesizers, creating an energetic and futuristic atmosphere. Keywords: techno, dance, electronic, ambient."
track_1158988,"A pulsating electronic dance track with a repetitive beat and synth patterns, creating an energetic atmosphere suitable for dancing. | dance, electronic, pulsing, energetic"
track_1158989,"The electronic dance music features repetitive, fuzzy synth bass notes playing over punchy '4 on the floor' kick pattern and shimmering hi hats. It's loud, energetic, and has an hypnotic trance feel. | repetitive, fuzzy, punchy, hypnotic"
track_1159244,"A heavy and energetic rock piece with drums, guitar, bass, and synthesizer sounds. Electric guitar, distorted bass, and aggressive drums create an intense atmosphere suitable for a game soundtrack. Keywords: rock, heavy, energetic, aggressive."
track_1159259,"A fast and upbeat electronic techno track with drums, synthesizers, bass, piano, and keyboard. | electronic, techno, upbeat, fast"
track_1159269,"A chill, electronic ambient track with soothing synth pads and drums. Keywords: chill, electronic, ambient, soothing."
track_1159270,"A melodic instrumental piece with electronic and acoustic elements, creating an experimental soundscape perfect for a science fiction video game soundtrack. Keywords: ambient, electronic, experimental, soundtrack."
track_1159366,"A synth-driven electronic piece with a spacey feel, featuring a melody on a keyboard accompanied by programmed drums and percussion. Keywords: electronic, ambient, synth, spacey."
track_1159364,"A slow electronic piece with synth pads and drums, creating a relaxing and dreamy atmosphere. Keywords: ambient, chillout, electronic, relaxing."
track_1159368,"A fast and loud electronic techno piece with synthesizers and drums, creating an energetic and epic atmosphere. Keywords: electronic, techno, epic, energetic."
track_1159367,"A lively electronic dance piece with synth beats and a techno vibe, featuring a synthesizer, bass, drums, and electric guitar. Keywords: electronic dance, synth beats, techno vibe, electric guitar."
track_1159369,"A soulful saxophone solo over an acoustic rhythm guitar and groovy bass line. Keywords: soulful, saxophone, acoustic guitar, groovy bass."
track_1159540,"The song is an electronic instrumental with a medium tempo and features a repetitive, hypnotic melody played on synthesizers accompanied by atmospheric reverb. Keywords: electronic, instrumental, medium tempo, repetitive melody."
track_1159615,"A male vocalist sings this spirited folk song. The tempo is fast with an enthusiastic violin harmony, acoustic guitar accompaniment, mandolin, and banjo. The song is a catchy, melodic, pleasant, simple, and charming Country Folk song. Keywords: Country Folk"
track_1159622,"A melancholic flute melody weaves through an acoustic guitar arpeggio and soft strings in this waltz-inspired piece, evoking feelings of nostalgia and longing. | waltz, flute, guitar, strings"
track_1159659,"A male vocalist sings this spirited country song. The tempo is medium with an animated guitar accompaniment, groovy bass line, steady drumming rhythm and keyboard harmony. The song is exciting, passionate, enthusiastic, vibrant and has a dance groove. This song is Country Pop"
track_1159623,"A melancholic male vocalist sings this poignant ballad. The song is slow tempo with a guitar accompaniment, violin symphony and synthesiser arrangements. The song is emotional, sentimental, poignant, pensive and reflective. Keywords: melancholy, poignant, sentimental, p"
track_1159660,"A lively folk song features acoustic guitars strumming chords and a flute taking the lead melody, creating a joyful atmosphere perfect for a spring day out in nature. Keywords: folk, acoustic guitar, flute, joy."
track_1159661,"A lively rock song features a driving electric guitar and punchy drums, complemented by a melodic violin and funky bass line. The overall feel is energetic and upbeat, perfect for dancing. Keywords: rock, electric guitar, drums, violin."
track_1159662,"A spirited flute melody weaves through an upbeat rock instrumental, accompanied by electric guitar and drums, creating a joyful atmosphere. Keywords: spirited, flute, upbeat, rock."
track_1159663,"A melancholic acoustic guitar piece played with fingerstyle, accompanied by a soft male vocal singing over it. Keywords: acoustic guitar, fingerstyle, melancholy, vocals."
track_1159664,"A male vocalist sings this spirited song. The tempo is fast with enthusiastic drumming, tambourine beats, keyboard harmony and acoustic guitar accompaniment. The song is a devotional, prayer-like, chant-like, and spiritual song. Keywords: Devotional, prayer-like"
track_1159665,"A male vocalist sings this spirited French pop-rock song. The vocals are accompanied by drums, bass guitar, electric guitar, and acoustic guitar. The song is melodic, catchy, engaging, and has a dance groove. Keywords: French pop-rock, male vocals, spirited,"
track_1159667,"A lively country rock song with acoustic and electric guitars, violin, drums, and bassline. Keywords: country, rock, folk, instrumental."
track_1159666,"A passionate male vocalist sings this emotional melody with accompaniment from an acoustic guitar and a sitar. The song is slow tempo with minimal instrumentation and has Indian pop music influences. Keywords: passionate, male vocals, emotional, slow tempo, minimal instrumentation, Indian pop."
track_1159668,"A soulful flute melody weaves through an ensemble of acoustic guitars and banjos playing in unison, accompanied by percussion drums and groovy bass lines. The song exudes a sense of joy and happiness, making it the perfect soundtrack for a countryside fair. | soulful"
track_1159670,"A lively folk rock song features a spirited flute melody over a strummed acoustic guitar and harmonized vocals, complemented by percussion and bass. Keywords: folk, rock, flute, vocal harmony."
track_1159687,"A pulsating electronic piece with synth beats and a fuzzy synth bassline. Keywords: electronic, pulsating, synth beats, fuzzy synth bassline."
track_1159686,"The song is an emotional instrumental with a melancholic melody played on a guitar and keyboard, complemented by programmed percussion and electronic beats. The genre is pop, mood is sad, instruments include acoustic guitar, bass, drum machine, piano, synthesizer, the key is A"
track_1159689,"The low quality recording features a wide electric guitar chord progression played over shimmering cymbals and groovy bass guitar. It sounds passionate and emotional. Keywords: passionate, emotional, electric guitar, cymbals."
track_1159688,"A dark and atmospheric electronic piece with synthesizers, drums, and piano. Keywords: ambient, electronic, dark, atmospheric."
track_1159692,"A melancholic male vocalist sings this poignant ballad accompanied by an acoustic guitar strumming chords and a harmonica playing a soulful melody. Keywords: melancholy, ballad, acoustic guitar, harmonica."
track_1159690,"A slow electronic piece with ambient synthesizers and drums builds up tension before transitioning into a melodic section. Keywords: ambient, synthesizer, drums, tension."
track_1159693,"A soft, melodic acoustic guitar piece with a soothing ambiance, possibly for relaxation or meditation. Keywords: gentle, calming, serene, peaceful."
track_1159696,"A passionate male vocalist sings this emotional melody with accompaniment from electric guitar and rhythmic acoustic guitar. The song is a blend of pop and folk genres featuring bass, drums, and synthesizer. Keywords: passionate, male vocals, emotional, melodic, electric guitar,"
track_1159699,"A soothing flute melody plays over gentle acoustic guitar chords and subtle strings in this folk song. Keywords: soothing, flute, gentle, strings."
track_1159703,"A male vocalist sings this spirited country song. The tempo is medium with an animated acoustic guitar accompaniment, steady drumming rhythm, groovy bass line and keyboard harmony. The song is passionate, emotional, sentimental, poignant and melodic. Keywords: Country, Male vocals"
track_1159738,"The low quality recording features a mellow instrumental cover of a pop song that consists of groovy bass, punchy kick and snare hits layered with shimmering hi hats, arpeggiated electric guitar melody and synth keys chords. It sounds energetic and groovy. |"
track_1159704,"A fast and upbeat instrumental rock piece with drums, guitar, bass, and synthesizer sounds. Keywords: rock, instrumental, fast, upbeat."
track_1159740,"A male vocalist sings this passionate melody. The song is slow tempo with a steady drumming rhythm, groovy bass line and keyboard accompaniment. The song is emotional, passionate, romantic and sentimental. Keywords: passionate, emotional, romantic, sentimental."
track_1159739,"A soothing male vocalist sings this emotional melody with accompaniment of piano and synthesiser. Keywords: emotional, melodic, soothing, vocals."
track_1159741,"A passionate male vocalist sings this melodic French rock piece. Keywords: Rock, Male vocals, Passionate, French."
track_1159742,"A slow pop song features a soft guitar and drums, accompanied by piano and bass. Keywords: slow, pop, soft, mellow."
track_1159744,"A fast-paced, energetic rock song featuring drums, bass, electric guitar, and synthesizer. Keywords: rock, drums, bass, electric guitar, synthesizer."
track_1159743,"A hypnotic, ambient piece with a repetitive theme played on a synthesizer and a flute, creating a calming soundscape for meditation or relaxation. Keywords: meditation, ambient, soothing, repetitive."
track_1159746,"A passionate female vocalist sings this emotional melody with accompaniment from rhythmic acoustic guitar and groovy bass lines. The percussion adds to the intensity of the song which can be classified under pop or folk genre. Keywords: passionate, female vocals, melodic, acoustic guitar,"
